year,Team,TeamStrength
2008,Cooper Castellotti,0.5837123394012451
2009,Cooper Castellotti,0.5829349756240845
2010,Cooper Castellotti,0.5811238288879395
2011,Cooper Castellotti,0.577990710735321
2012,Cooper Castellotti,0.5735130310058594
2013,Cooper Castellotti,0.5681664347648621
2014,Cooper Castellotti,0.5631544589996338
2015,Cooper Castellotti,0.560538113117218
2016,Cooper Castellotti,0.5631371140480042
2017,Cooper Castellotti,0.5740668177604675
2018,Cooper Castellotti,0.5958160161972046
2019,Cooper Castellotti,0.6288173198699951
2020,Cooper Castellotti,0.6694506406784058
2021,Cooper Castellotti,0.7074928283691406
2022,Cooper Castellotti,0.7237911224365234
2023,Cooper Castellotti,0.6909648180007935
2024,Cooper Castellotti,0.581685483455658
2025,Cooper Castellotti,0.3602086901664734
2026,Cooper Castellotti,0.2623216509819031
2027,Cooper Castellotti,0.23842091858386993
2028,Cooper Castellotti,0.23267102241516113
2029,Cooper Castellotti,0.23129287362098694
2030,Cooper Castellotti,0.2309628576040268
1958,Cooper Climax,0.679283618927002
1959,Cooper Climax,0.8938381671905518
1960,Cooper Climax,0.9815459251403809
1961,Cooper Climax,0.9291874170303345
1962,Cooper Climax,0.8813483715057373
1963,Cooper Climax,0.7852833271026611
1964,Cooper Climax,0.7181334495544434
1965,Cooper Climax,0.6722533702850342
1966,Cooper Climax,0.6647475361824036
1967,Cooper Climax,0.533239483833313
1968,Cooper Climax,0.6154054403305054
1969,Cooper Climax,0.6158035397529602
1970,Cooper Climax,0.6156409978866577
1971,Cooper Climax,0.6180968284606934
1972,Cooper Climax,0.622309684753418
1973,Cooper Climax,0.6264692544937134
1974,Cooper Climax,0.6290854215621948
1975,Cooper Climax,0.6293715238571167
1976,Cooper Climax,0.627214252948761
1977,Cooper Climax,0.6229885816574097
1978,Cooper Climax,0.6173439621925354
1979,Cooper Climax,0.6110152006149292
1980,Cooper Climax,0.6046813130378723
1981,Cooper Climax,0.5988761186599731
1982,Cooper Climax,0.5939487218856812
1983,Cooper Climax,0.5900638699531555
1984,Cooper Climax,0.5872297286987305
1985,Cooper Climax,0.5853409767150879
1986,Cooper Climax,0.5842249393463135
1987,Cooper Climax,0.5836828947067261
1988,Cooper Climax,0.5835232734680176
1989,Cooper Climax,0.5835821628570557
1990,Cooper Climax,0.5837341547012329
1991,Cooper Climax,0.5838944315910339
1992,Cooper Climax,0.5840135216712952
1993,Cooper Climax,0.5840701460838318
1994,Cooper Climax,0.5840612649917603
1995,Cooper Climax,0.5839942097663879
1996,Cooper Climax,0.5838796496391296
1997,Cooper Climax,0.583728551864624
1998,Cooper Climax,0.5835515856742859
1999,Cooper Climax,0.5833606123924255
2000,Cooper Climax,0.5831727981567383
2001,Cooper Climax,0.583013117313385
2002,Cooper Climax,0.5829148292541504
2003,Cooper Climax,0.582914412021637
2004,Cooper Climax,0.5830389261245728
2005,Cooper Climax,0.5832850337028503
2006,Cooper Climax,0.5835922360420227
2007,Cooper Climax,0.5838154554367065
2008,Cooper Climax,0.583709180355072
2009,Cooper Climax,0.5829373598098755
2010,Cooper Climax,0.5811296105384827
2011,Cooper Climax,0.5779979825019836
2012,Cooper Climax,0.5735201835632324
2013,Cooper Climax,0.5681726932525635
2014,Cooper Climax,0.563159167766571
2015,Cooper Climax,0.5605411529541016
2016,Cooper Climax,0.5631386637687683
2017,Cooper Climax,0.5740671753883362
2018,Cooper Climax,0.5958155393600464
2019,Cooper Climax,0.6288164258003235
2020,Cooper Climax,0.6694496273994446
2021,Cooper Climax,0.7074918746948242
2022,Cooper Climax,0.7237904071807861
2023,Cooper Climax,0.6909643411636353
2024,Cooper Climax,0.5816853046417236
2025,Cooper Climax,0.3602086901664734
2026,Cooper Climax,0.2623216509819031
2027,Cooper Climax,0.23842091858386993
2028,Cooper Climax,0.23267102241516113
2029,Cooper Climax,0.23129287362098694
2030,Cooper Climax,0.2309628576040268
1958,Cooper Maserati,0.5121761560440063
1959,Cooper Maserati,0.6239606738090515
1960,Cooper Maserati,0.6520781517028809
1961,Cooper Maserati,0.7313672304153442
1962,Cooper Maserati,0.7323756217956543
1963,Cooper Maserati,0.7298460006713867
1964,Cooper Maserati,0.7381322383880615
1965,Cooper Maserati,0.7561944127082825
1966,Cooper Maserati,0.7644929885864258
1967,Cooper Maserati,0.7792482972145081
1968,Cooper Maserati,0.7652996182441711
1969,Cooper Maserati,0.6921789646148682
1970,Cooper Maserati,0.6318162679672241
1971,Cooper Maserati,0.5924835801124573
1972,Cooper Maserati,0.5726798176765442
1973,Cooper Maserati,0.5675109624862671
1974,Cooper Maserati,0.5715307593345642
1975,Cooper Maserati,0.5799962282180786
1976,Cooper Maserati,0.5893421173095703
1977,Cooper Maserati,0.5972571969032288
1978,Cooper Maserati,0.6025515794754028
1979,Cooper Maserati,0.60491943359375
1980,Cooper Maserati,0.6046656370162964
1981,Cooper Maserati,0.6024421453475952
1982,Cooper Maserati,0.59902423620224
1983,Cooper Maserati,0.5951451063156128
1984,Cooper Maserati,0.5913926362991333
1985,Cooper Maserati,0.5881642699241638
1986,Cooper Maserati,0.585667073726654
1987,Cooper Maserati,0.5839475393295288
1988,Cooper Maserati,0.5829362273216248
1989,Cooper Maserati,0.5824953317642212
1990,Cooper Maserati,0.582460343837738
1991,Cooper Maserati,0.5826712846755981
1992,Cooper Maserati,0.5829929709434509
1993,Cooper Maserati,0.5833238363265991
1994,Cooper Maserati,0.5835973024368286
1995,Cooper Maserati,0.5837773680686951
1996,Cooper Maserati,0.5838515162467957
1997,Cooper Maserati,0.5838238596916199
1998,Cooper Maserati,0.5837101340293884
1999,Cooper Maserati,0.5835346579551697
2000,Cooper Maserati,0.5833293795585632
2001,Cooper Maserati,0.5831338763237
2002,Cooper Maserati,0.5829934477806091
2003,Cooper Maserati,0.5829534530639648
2004,Cooper Maserati,0.583046019077301
2005,Cooper Maserati,0.5832701325416565
2006,Cooper Maserati,0.5835650563240051
2007,Cooper Maserati,0.5837843418121338
2008,Cooper Maserati,0.5836800336837769
2009,Cooper Maserati,0.5829138159751892
2010,Cooper Maserati,0.5811132788658142
2011,Cooper Maserati,0.5779886841773987
2012,Cooper Maserati,0.5735169053077698
2013,Cooper Maserati,0.5681736469268799
2014,Cooper Maserati,0.5631627440452576
2015,Cooper Maserati,0.5605458617210388
2016,Cooper Maserati,0.5631434917449951
2017,Cooper Maserati,0.5740712285041809
2018,Cooper Maserati,0.5958184599876404
2019,Cooper Maserati,0.6288180947303772
2020,Cooper Maserati,0.6694502830505371
2021,Cooper Maserati,0.7074918150901794
2022,Cooper Maserati,0.7237899303436279
2023,Cooper Maserati,0.6909636855125427
2024,Cooper Maserati,0.5816847681999207
2025,Cooper Maserati,0.3602086901664734
2026,Cooper Maserati,0.2623216509819031
2027,Cooper Maserati,0.23842091858386993
2028,Cooper Maserati,0.23267102241516113
2029,Cooper Maserati,0.23129287362098694
2030,Cooper Maserati,0.2309628576040268
1958,Dallara Ferrari,0.5079309940338135
1959,Dallara Ferrari,0.6242721080780029
1960,Dallara Ferrari,0.6870598793029785
1961,Dallara Ferrari,0.7088682055473328
1962,Dallara Ferrari,0.7047616839408875
1963,Dallara Ferrari,0.6873185634613037
1964,Dallara Ferrari,0.6653201580047607
1965,Dallara Ferrari,0.644061803817749
1966,Dallara Ferrari,0.6261977553367615
1967,Dallara Ferrari,0.6126142740249634
1968,Dallara Ferrari,0.6031445860862732
1969,Dallara Ferrari,0.597088634967804
1970,Dallara Ferrari,0.5935604572296143
1971,Dallara Ferrari,0.5916987061500549
1972,Dallara Ferrari,0.5907754898071289
1973,Dallara Ferrari,0.5902349948883057
1974,Dallara Ferrari,0.5896896719932556
1975,Dallara Ferrari,0.5888954401016235
1976,Dallara Ferrari,0.5877254009246826
1977,Dallara Ferrari,0.5861546397209167
1978,Dallara Ferrari,0.5842623710632324
1979,Dallara Ferrari,0.582249104976654
1980,Dallara Ferrari,0.5804567933082581
1981,Dallara Ferrari,0.5793711543083191
1982,Dallara Ferrari,0.5795762538909912
1983,Dallara Ferrari,0.5816341638565063
1984,Dallara Ferrari,0.5858697891235352
1985,Dallara Ferrari,0.5920588374137878
1986,Dallara Ferrari,0.5990493893623352
1987,Dallara Ferrari,0.6043883562088013
1988,Dallara Ferrari,0.6040886640548706
1989,Dallara Ferrari,0.5927619934082031
1990,Dallara Ferrari,0.5644302368164062
1991,Dallara Ferrari,0.5141547918319702
1992,Dallara Ferrari,0.37361395359039307
1993,Dallara Ferrari,0.5150278806686401
1994,Dallara Ferrari,0.547783613204956
1995,Dallara Ferrari,0.5681592226028442
1996,Dallara Ferrari,0.58251953125
1997,Dallara Ferrari,0.592671811580658
1998,Dallara Ferrari,0.5992035269737244
1999,Dallara Ferrari,0.6025383472442627
2000,Dallara Ferrari,0.6032285094261169
2001,Dallara Ferrari,0.6019576191902161
2002,Dallara Ferrari,0.5994528532028198
2003,Dallara Ferrari,0.5963901877403259
2004,Dallara Ferrari,0.5933188199996948
2005,Dallara Ferrari,0.5906111001968384
2006,Dallara Ferrari,0.5884333848953247
2007,Dallara Ferrari,0.5867383480072021
2008,Dallara Ferrari,0.5852778553962708
2009,Dallara Ferrari,0.5836473107337952
2010,Dallara Ferrari,0.5813723802566528
2011,Dallara Ferrari,0.5780513882637024
2012,Dallara Ferrari,0.5735570192337036
2013,Dallara Ferrari,0.5682796835899353
2014,Dallara Ferrari,0.5633608102798462
2015,Dallara Ferrari,0.5608226656913757
2016,Dallara Ferrari,0.5634658336639404
2017,Dallara Ferrari,0.5744010806083679
2018,Dallara Ferrari,0.5961223840713501
2019,Dallara Ferrari,0.6290726661682129
2020,Dallara Ferrari,0.6696435809135437
2021,Dallara Ferrari,0.7076222896575928
2022,Dallara Ferrari,0.7238641381263733
2023,Dallara Ferrari,0.6909940242767334
2024,Dallara Ferrari,0.5816868543624878
2025,Dallara Ferrari,0.3602086901664734
2026,Dallara Ferrari,0.2623216509819031
2027,Dallara Ferrari,0.23842091858386993
2028,Dallara Ferrari,0.23267102241516113
2029,Dallara Ferrari,0.23129287362098694
2030,Dallara Ferrari,0.2309628576040268
1958,Dallara Ford,0.5079286694526672
1959,Dallara Ford,0.6242655515670776
1960,Dallara Ford,0.6870467066764832
1961,Dallara Ford,0.7088462710380554
1962,Dallara Ford,0.7047299146652222
1963,Dallara Ford,0.6872777938842773
1964,Dallara Ford,0.6652747988700867
1965,Dallara Ford,0.644019365310669
1966,Dallara Ford,0.6261679530143738
1967,Dallara Ford,0.6126062870025635
1968,Dallara Ford,0.6031611561775208
1969,Dallara Ford,0.597118616104126
1970,Dallara Ford,0.5935705900192261
1971,Dallara Ford,0.5916262269020081
1972,Dallara Ford,0.5905270576477051
1973,Dallara Ford,0.5896959900856018
1974,Dallara Ford,0.5887497663497925
1975,Dallara Ford,0.5874925255775452
1976,Dallara Ford,0.5859081745147705
1977,Dallara Ford,0.5841529965400696
1978,Dallara Ford,0.5825459361076355
1979,Dallara Ford,0.5815432667732239
1980,Dallara Ford,0.5816754698753357
1981,Dallara Ford,0.5834254622459412
1982,Dallara Ford,0.5870313048362732
1983,Dallara Ford,0.5922101140022278
1984,Dallara Ford,0.5978244543075562
1985,Dallara Ford,0.6015459895133972
1986,Dallara Ford,0.5996330380439758
1987,Dallara Ford,0.5870375633239746
1988,Dallara Ford,0.5580180287361145
1989,Dallara Ford,0.4570072293281555
1990,Dallara Ford,0.5656798481941223
1991,Dallara Ford,0.5767489075660706
1992,Dallara Ford,0.5798402428627014
1993,Dallara Ford,0.5821321606636047
1994,Dallara Ford,0.5851296782493591
1995,Dallara Ford,0.5885524153709412
1996,Dallara Ford,0.5917277932167053
1997,Dallara Ford,0.594103217124939
1998,Dallara Ford,0.5953901410102844
1999,Dallara Ford,0.5955560803413391
2000,Dallara Ford,0.5947622060775757
2001,Dallara Ford,0.5932871103286743
2002,Dallara Ford,0.5914551019668579
2003,Dallara Ford,0.5895763039588928
2004,Dallara Ford,0.5878989100456238
2005,Dallara Ford,0.5865718722343445
2006,Dallara Ford,0.5856170654296875
2007,Dallara Ford,0.5849114060401917
2008,Dallara Ford,0.5841859579086304
2009,Dallara Ford,0.5830532908439636
2010,Dallara Ford,0.5810791254043579
2011,Dallara Ford,0.5779111385345459
2012,Dallara Ford,0.5734710097312927
2013,Dallara Ford,0.5681911706924438
2014,Dallara Ford,0.5632455945014954
2015,Dallara Ford,0.5606784820556641
2016,Dallara Ford,0.5633029341697693
2017,Dallara Ford,0.5742344856262207
2018,Dallara Ford,0.5959669947624207
2019,Dallara Ford,0.6289397478103638
2020,Dallara Ford,0.6695394515991211
2021,Dallara Ford,0.7075488567352295
2022,Dallara Ford,0.7238192558288574
2023,Dallara Ford,0.6909726858139038
2024,Dallara Ford,0.5816819071769714
2025,Dallara Ford,0.3602086901664734
2026,Dallara Ford,0.2623216509819031
2027,Dallara Ford,0.23842091858386993
2028,Dallara Ford,0.23267102241516113
2029,Dallara Ford,0.23129287362098694
2030,Dallara Ford,0.2309628576040268
1958,Dallara Judd,0.507929801940918
1959,Dallara Judd,0.6242702007293701
1960,Dallara Judd,0.6870569586753845
1961,Dallara Judd,0.7088644504547119
1962,Dallara Judd,0.7047573924064636
1963,Dallara Judd,0.6873141527175903
1964,Dallara Judd,0.6653165221214294
1965,Dallara Judd,0.6440597772598267
1966,Dallara Judd,0.6261973977088928
1967,Dallara Judd,0.6126145720481873
1968,Dallara Judd,0.6031423807144165
1969,Dallara Judd,0.5970779657363892
1970,Dallara Judd,0.593532383441925
1971,Dallara Judd,0.5916417241096497
1972,Dallara Judd,0.5906775593757629
1973,Dallara Judd,0.5900877714157104
1974,Dallara Judd,0.5894932746887207
1975,Dallara Judd,0.5886655449867249
1976,Dallara Judd,0.5874987244606018
1977,Dallara Judd,0.5859916806221008
1978,Dallara Judd,0.5842437744140625
1979,Dallara Judd,0.5824621319770813
1980,Dallara Judd,0.5809706449508667
1981,Dallara Judd,0.5802014470100403
1982,Dallara Judd,0.5806459188461304
1983,Dallara Judd,0.5827410221099854
1984,Dallara Judd,0.5866755247116089
1985,Dallara Judd,0.5921149253845215
1986,Dallara Judd,0.5978673100471497
1987,Dallara Judd,0.6015506386756897
1988,Dallara Judd,0.5993800759315491
1989,Dallara Judd,0.5862970352172852
1990,Dallara Judd,0.5566124320030212
1991,Dallara Judd,0.45446789264678955
1992,Dallara Judd,0.5639615058898926
1993,Dallara Judd,0.5757437348365784
1994,Dallara Judd,0.579414427280426
1995,Dallara Judd,0.5821021199226379
1996,Dallara Judd,0.5853143334388733
1997,Dallara Judd,0.5887995362281799
1998,Dallara Judd,0.5919263362884521
1999,Dallara Judd,0.5941893458366394
2000,Dallara Judd,0.5953482985496521
2001,Dallara Judd,0.5954173803329468
2002,Dallara Judd,0.5945972800254822
2003,Dallara Judd,0.5931910872459412
2004,Dallara Judd,0.5915218591690063
2005,Dallara Judd,0.58985835313797
2006,Dallara Judd,0.5883561968803406
2007,Dallara Judd,0.5870155096054077
2008,Dallara Judd,0.5856658816337585
2009,Dallara Judd,0.583987295627594
2010,Dallara Judd,0.5815815925598145
2011,Dallara Judd,0.578106701374054
2012,Dallara Judd,0.5734750628471375
2013,Dallara Judd,0.5680987238883972
2014,Dallara Judd,0.5631259679794312
2015,Dallara Judd,0.5605757236480713
2016,Dallara Judd,0.5632390379905701
2017,Dallara Judd,0.5742148756980896
2018,Dallara Judd,0.5959859490394592
2019,Dallara Judd,0.6289856433868408
2020,Dallara Judd,0.6695990562438965
2021,Dallara Judd,0.7076097130775452
2022,Dallara Judd,0.7238714694976807
2023,Dallara Judd,0.6910096406936646
2024,Dallara Judd,0.5817012190818787
2025,Dallara Judd,0.3602086901664734
2026,Dallara Judd,0.2623216509819031
2027,Dallara Judd,0.23842091858386993
2028,Dallara Judd,0.23267102241516113
2029,Dallara Judd,0.23129287362098694
2030,Dallara Judd,0.2309628576040268
1958,Eagle Climax,0.5058560967445374
1959,Eagle Climax,0.6246523857116699
1960,Eagle Climax,0.6915228366851807
1961,Eagle Climax,0.718517005443573
1962,Eagle Climax,0.7191345691680908
1963,Eagle Climax,0.7029801607131958
1964,Eagle Climax,0.6743373870849609
1965,Eagle Climax,0.6327510476112366
1966,Eagle Climax,0.5325053930282593
1967,Eagle Climax,0.6140602827072144
1968,Eagle Climax,0.6087468266487122
1969,Eagle Climax,0.5999075770378113
1970,Eagle Climax,0.5940486788749695
1971,Eagle Climax,0.5919368863105774
1972,Eagle Climax,0.5925157070159912
1973,Eagle Climax,0.5943937301635742
1974,Eagle Climax,0.596416175365448
1975,Eagle Climax,0.5978325009346008
1976,Eagle Climax,0.5982871055603027
1977,Eagle Climax,0.5977378487586975
1978,Eagle Climax,0.5963515043258667
1979,Eagle Climax,0.5944038033485413
1980,Eagle Climax,0.5921970009803772
1981,Eagle Climax,0.5900009870529175
1982,Eagle Climax,0.5880196690559387
1983,Eagle Climax,0.5863786339759827
1984,Eagle Climax,0.5851292014122009
1985,Eagle Climax,0.5842627286911011
1986,Eagle Climax,0.5837297439575195
1987,Eagle Climax,0.5834587812423706
1988,Eagle Climax,0.5833727717399597
1989,Eagle Climax,0.5834006667137146
1990,Eagle Climax,0.583484411239624
1991,Eagle Climax,0.5835818648338318
1992,Eagle Climax,0.5836657881736755
1993,Eagle Climax,0.5837211608886719
1994,Eagle Climax,0.5837414860725403
1995,Eagle Climax,0.5837247371673584
1996,Eagle Climax,0.5836710929870605
1997,Eagle Climax,0.5835819244384766
1998,Eagle Climax,0.5834605693817139
1999,Eagle Climax,0.5833145380020142
2000,Eagle Climax,0.5831592082977295
2001,Eagle Climax,0.583020031452179
2002,Eagle Climax,0.58293217420578
2003,Eagle Climax,0.582934558391571
2004,Eagle Climax,0.5830568075180054
2005,Eagle Climax,0.5832980275154114
2006,Eagle Climax,0.5835995078086853
2007,Eagle Climax,0.5838176012039185
2008,Eagle Climax,0.583707332611084
2009,Eagle Climax,0.5829330086708069
2010,Eagle Climax,0.5811241865158081
2011,Eagle Climax,0.5779925584793091
2012,Eagle Climax,0.5735155940055847
2013,Eagle Climax,0.5681691765785217
2014,Eagle Climax,0.5631568431854248
2015,Eagle Climax,0.560539960861206
2016,Eagle Climax,0.5631383657455444
2017,Eagle Climax,0.5740674138069153
2018,Eagle Climax,0.5958160758018494
2019,Eagle Climax,0.6288170218467712
2020,Eagle Climax,0.6694502234458923
2021,Eagle Climax,0.7074924111366272
2022,Eagle Climax,0.7237907648086548
2023,Eagle Climax,0.6909645199775696
2024,Eagle Climax,0.5816853642463684
2025,Eagle Climax,0.3602086901664734
2026,Eagle Climax,0.2623216509819031
2027,Eagle Climax,0.23842091858386993
2028,Eagle Climax,0.23267102241516113
2029,Eagle Climax,0.23129287362098694
2030,Eagle Climax,0.2309628576040268
1958,Eagle Weslake,0.5043662190437317
1959,Eagle Weslake,0.6215498447418213
1960,Eagle Weslake,0.6867256164550781
1961,Eagle Weslake,0.7126649022102356
1962,Eagle Weslake,0.7140373587608337
1963,Eagle Weslake,0.7020100355148315
1964,Eagle Weslake,0.6825381517410278
1965,Eagle Weslake,0.6564745306968689
1966,Eagle Weslake,0.620553731918335
1967,Eagle Weslake,0.5279300808906555
1968,Eagle Weslake,0.6105912923812866
1969,Eagle Weslake,0.6058439016342163
1970,Eagle Weslake,0.5972912311553955
1971,Eagle Weslake,0.5916347503662109
1972,Eagle Weslake,0.5897137522697449
1973,Eagle Weslake,0.5905016660690308
1974,Eagle Weslake,0.5926153659820557
1975,Eagle Weslake,0.5948948860168457
1976,Eagle Weslake,0.5965772271156311
1977,Eagle Weslake,0.5972917079925537
1978,Eagle Weslake,0.5969820618629456
1979,Eagle Weslake,0.5958043336868286
1980,Eagle Weslake,0.5940282344818115
1981,Eagle Weslake,0.5919542908668518
1982,Eagle Weslake,0.5898544788360596
1983,Eagle Weslake,0.587937593460083
1984,Eagle Weslake,0.5863355994224548
1985,Eagle Weslake,0.585106611251831
1986,Eagle Weslake,0.584248423576355
1987,Eagle Weslake,0.583716869354248
1988,Eagle Weslake,0.5834447145462036
1989,Eagle Weslake,0.5833573937416077
1990,Eagle Weslake,0.5833854675292969
